Date,score_positive,score_neutral,score_negative
2024-12-15,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-16,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-17,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-18,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-19,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-20,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-21,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-22,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-23,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-24,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-25,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-26,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-27,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-28,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-29,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-30,0.14564497070387,0.16717079002410168,0.6871842332184315
2024-12-31,0.14564497070387,0.16717079002410168,0.6871842332184315
2025-01-01,0.14564497070387,0.16717079002410168,0.6871842332184315
2025-01-02,0.1129339709877967,0.2039089649915695,0.6831571459770203
2025-01-03,0.1129339709877967,0.2039089649915695,0.6831571459770203
2025-01-04,0.1129339709877967,0.2039089649915695,0.6831571459770203
2025-01-05,0.1129339709877967,0.2039089649915695,0.6831571459770203
2025-01-06,0.19390951832756395,0.3190884880721569,0.4870019949041307
2025-01-07,0.10890566624168836,0.27637423734579764,0.6147200848375048
2025-01-08,0.2506423592567444,0.5257879495620728,0.2235696911811828
2025-01-09,0.2506423592567444,0.5257879495620728,0.2235696911811828
2025-01-10,0.2506423592567444,0.5257879495620728,0.2235696911811828
2025-01-11,0.0259180553257465,0.1928685903549194,0.7812133431434631
2025-01-12,0.0259180553257465,0.1928685903549194,0.7812133431434631
2025-01-13,0.1007764339447021,0.1902164220809936,0.7090071439743042
2025-01-14,0.1007764339447021,0.1902164220809936,0.7090071439743042
2025-01-15,0.1007764339447021,0.1902164220809936,0.7090071439743042
2025-01-16,0.1007764339447021,0.1902164220809936,0.7090071439743042
2025-01-17,0.10286277945020365,0.22129342642923192,0.6758438050746918
2025-01-18,0.19722941890358922,0.23456811234354968,0.5682024575769902
2025-01-19,0.09780592719713843,0.3276742994785309,0.5745197931925455
2025-01-20,0.09780592719713843,0.3276742994785309,0.5745197931925455
2025-01-21,0.09549250422666465,0.296880188708504,0.6076273048917452
2025-01-22,0.02748635224997995,0.06238154321908945,0.9101321399211884
2025-01-23,0.02748635224997995,0.06238154321908945,0.9101321399211884
2025-01-24,0.02748635224997995,0.06238154321908945,0.9101321399211884
2025-01-25,0.02748635224997995,0.06238154321908945,0.9101321399211884
2025-01-26,0.0496571846306324,0.1987658888101577,0.7515769600868225
2025-01-27,0.0496571846306324,0.1987658888101577,0.7515769600868225
2025-01-28,0.226870059967041,0.3297702968120575,0.4433596730232239
2025-01-29,0.2993492186069488,0.5229114890098572,0.1777393221855163
2025-01-30,0.2993492186069488,0.5229114890098572,0.1777393221855163
2025-01-31,0.2993492186069488,0.5229114890098572,0.1777393221855163
2025-02-01,0.2993492186069488,0.5229114890098572,0.1777393221855163
2025-02-02,0.2993492186069488,0.5229114890098572,0.1777393221855163
2025-02-03,0.09290974812004069,0.29189480275943364,0.6151954531669617
2025-02-04,0.15342011689566643,0.29725416978964436,0.5493257234875972
2025-02-05,0.0502013713121414,0.2358303517103195,0.7139682173728943
2025-02-06,0.0502013713121414,0.2358303517103195,0.7139682173728943
